"text","text_en","cmp_code","eu_code"
"Ειδικότερα, για την εύρεση του δείκτη εξάρτησης διαιρείται ο αριθμός του πληθυσμού κάτω των 15 ετών και άνω των 65, με τον πληθυσμό μεταξύ 15 ετών και 65 ετών, μ’ αυτούς δηλαδή που ευρίσκονται σε εργάσιμη ηλικία, όπου λαμβάνεται ως δεδομένο ένα ποσοστό ανεργίας της τάξης του 8%.","In particular, the dependency ratio is calculated by dividing the population under 15 and over 65 by the population between 15 and 65, i.e. those of working age, taking an unemployment rate of 8 % as a given.","601.1",NA
"Συνήθως, ο οικονομικός αυτός δείκτης είναι κάτω από το 1, επειδή ο αριθμητής είναι χαμηλότερος από τον παρονομαστή, δηλαδή ο αριθμός των εξαρτημένων είναι μικρότερος από τον αριθμό των εργαζομένων, οπότε αφενός μεν μπορεί να συντηρηθούν οι μη εργαζόμενοι αφετέρου αποτελεί απαραίτητη προϋπόθεση της ανάπτυξης μίας χώρας, με την προϋπόθεση βέβαια πως θα διενεργούνται φυσιολογικές επενδύσεις.","Usually, this economic indicator is below 1, because the numerator is lower than the denominator, i.e. the number of dependants is lower than the number of workers, so that on the one hand the non-working population can be supported and on the other hand it is a necessary condition for the development of a country, provided, of course, that normal investments are made.","601.1",NA
"Στην Ελλάδα ο δείκτης εξάρτησης πριν από την κρίση ήταν ήδη προβληματικός, αφού υπερέβαινε το 1 (1,36), με την έννοια πως δεν εξασφάλιζε την ανάπτυξη στην οικονομία ούτε τη συντήρηση των μη εργαζομένων από τους εργαζομένους.","In Greece, the dependency ratio before the crisis was already problematic, as it was above 1 (1.36), in the sense that it did not ensure growth in the economy or the maintenance of the non-working population by the working population.","601.1",NA
"Το 2016 ο δείκτης αυτός είχε επιδεινωθεί σε μεγάλο βαθμό από την ανεργία, φτάνοντας στο 1,66.","In 2016, this index was largely exacerbated by unemployment, reaching 1.66.","601.1",NA
"Το γεγονός αυτό σημαίνει ότι σε κάθε εργαζόμενο αντιστοιχούσαν 1,66 άτομα που δεν εργάζονταν και όφειλε να συντηρεί, ενώ η οικονομία δεν αναπτυσσόταν (κάτι που άλλωστε συνεχίζεται, ενώ ο δείκτης είναι ίσως ακόμη χειρότερος, εάν δεχθούμε πως η πραγματική ανεργία είναι στο 28%).","This means that for every worker there were 1.66 people who were not working and had to be supported while the economy was not growing (which, moreover, continues, and the index is perhaps even worse if we accept that real unemployment is at 28%).","601.1",NA
"Την ίδια ώρα ο πληθυσμός της Ελλάδας από 10,7 εκατομμύρια το 2018 εκτιμάται ότι θα μειωθεί δραματικά, σε 8,4 εκατομμύρια το 2070 σύμφωνα και με την αναλογιστική μελέτη του ασφαλιστικού.","At the same time, the population of Greece from 10.7 million in 2018 is estimated to decrease dramatically to 8.4 million in 2070 according to the actuarial study of the social security system.","601.1",NA
"Ο δείκτης εξάρτησης ηλικιωμένων προβλέπεται να αυξηθεί από 34,4 το 2018 σε 63,4 το 2050, για να μειωθεί στη συνέχεια σε 58,4 το 2070.","The elderly dependency ratio is projected to increase from 34.4 in 2018 to 63.4 in 2050, to then decrease to 58.4 in 2070.","601.1",NA
"Στα πλαίσια αυτά, με στόχο τη σύγκριση, ο δείκτης εξάρτησης της Γερμανίας δεν ήταν και δεν είναι τόσο προβληματικός, αφού σε κάθε εργαζόμενο αντιστοιχεί λιγότερο από ένα άτομο που δεν εργάζεται και οφείλει να συντηρεί, ενώ έχει καλυτερεύσει, λόγω της μείωσης της ανεργίας, οπότε λογικά ο ρυθμός ανάπτυξης της οικονομίας της αυξήθηκε.","In this context, for the purpose of comparison, Germany's dependency ratio was and is not so problematic, since for every worker there is less than one person who is not working and has to support, and it has improved due to a reduction in unemployment, so logically the growth rate of its economy has increased.","601.1",NA
"Είναι προφανές ότι η Ελλάδα, με δείκτη εξάρτησης στο 1,66 δεν είναι δυνατόν να έχει βιώσιμη ανάπτυξη, μακροπρόθεσμα σταθερή δηλαδή, ακόμη και αν υποθέσουμε πως θα διενεργούνταν επενδύσεις.","It is obvious that Greece, with a dependency ratio of 1.66, cannot possibly have sustainable growth, i.e. stable in the long term, even assuming that investments would be made.","601.1",NA
"Εκτός αυτού είναι φανερό το πρόβλημα του ασφαλιστικού, επίσης λόγω του υψηλού δείκτη εξάρτησης, οπότε η επίλυση του, όσο δεν καλυτερεύει ο δείκτης αυτός, είναι κάτι περισσότερο από ουτοπική.","Besides, the problem of the insurance sector is obvious, also because of the high dependency ratio, so solving it as long as this ratio does not improve is more than utopian.","601.1",NA
"Επιπλέον στην Ελλάδα επιβάλλεται η εξοντωτική πολιτική των μνημονίων, η οποία δεν επιτρέπει ελπίδες, όσον αφορά την αύξηση της εσωτερικής ζήτησης, που θα μπορούσε να πυροδοτήσει νέες επενδύσεις.","Moreover, Greece is subject to the punishing policy of the memoranda, which does not allow for any hope in terms of an increase in internal demand that could trigger new investments.","601.1",NA
"Παράλληλα, η μη διενέργεια επενδύσεων είναι αδύνατον να αυξήσει την ανταγωνιστικότητα της οικονομίας μας, άρα τις εξαγωγές, δηλαδή την εκμετάλλευση της ζήτησης άλλων χωρών, ακόμη και αν οι μισθοί των εργαζομένων μηδενίζονταν.","At the same time, not making investments is impossible to increase the competitiveness of our economy, hence exports, i.e. the exploitation of other countries' demand, even if workers' wages were to be reduced to zero.","601.1",NA
